Player Deaths,Enemies Defeated,Total Combat Time,Potions Used,Waypoints Discovered,Zones Discovered,Quests Completed,NPC Interactions,Achievements Unlocked,Current Difficulty Multiplier,Current Dynamic Player Type
12,75,2426,2,9,7,11,8,6,1.0,Killer
9,175,3021,17,10,3,7,6,3,10.0,Killer
12,86,155,5,8,3,12,37,8,1.3499999999999996,Socializer
14,100,684,35,0,0,2,33,7,1.0,Socializer
11,86,1042,43,16,5,17,31,6,1.0,Socializer
10,13,4049,23,19,7,1,0,0,1.0,Killer
0,73,2822,12,19,6,15,34,3,10.0,Socializer
12,73,2943,47,12,3,1,23,8,1.0,Socializer
12,178,2558,34,18,8,12,30,9,9.100000000000001,Killer
2,137,2973,26,19,8,19,14,2,10.0,Killer
14,70,489,14,16,6,17,41,8,1.0,Socializer
11,162,1034,32,19,2,10,34,3,8.6,Socializer
10,64,4623,8,3,1,17,7,7,1.0000000000000004,Killer
11,102,36,11,12,5,19,29,2,3.6499999999999995,Socializer
12,139,1297,43,8,4,5,12,7,4.75,Killer
7,21,182,28,12,1,6,7,3,1.0,Socializer
2,138,4588,21,0,3,1,25,0,10.0,Killer
10,38,1400,35,15,4,13,48,7,1.0,Socializer
4,163,1626,2,1,5,12,41,3,10.0,Socializer
3,61,3798,0,18,7,7,42,9,8.1,Socializer
11,46,3434,44,6,9,5,49,9,1.0,Socializer
9,78,681,45,12,5,18,17,9,1.5499999999999998,Socializer
6,31,2206,48,13,1,2,14,6,1.0,Socializer
9,20,38,20,3,7,6,9,7,1.0,Socializer
5,15,1304,15,15,2,9,11,3,1.0,Socializer
14,104,4178,31,13,9,19,25,6,1.0,Socializer
1,174,163,24,1,0,4,7,7,10.0,Killer
5,33,4811,31,19,1,0,37,8,1.7499999999999998,Socializer
9,194,3148,19,15,6,1,10,3,10.0,Killer
11,132,4835,20,18,1,13,13,5,6.199999999999999,Killer
7,15,769,40,0,1,2,34,9,1.0,Socializer
2,23,2668,47,19,8,8,40,3,2.9499999999999997,Socializer
5,32,4997,41,12,4,7,20,2,1.15,Socializer
3,82,3730,3,14,9,14,48,6,10.0,Socializer
10,143,3684,21,9,0,18,10,8,8.25,Killer
0,72,2124,15,7,3,17,38,0,10.0,Socializer
12,68,1891,29,0,1,4,15,0,1.0,Socializer
1,49,1643,44,14,4,16,18,3,6.7,Socializer
10,81,3870,26,3,9,6,22,9,1.7999999999999996,Socializer
8,95,4665,43,8,0,18,48,6,4.35,Socializer
1,47,3412,28,10,8,3,15,4,7.299999999999999,Killer
6,144,3506,19,9,2,6,27,5,10.0,Killer
1,185,3332,0,8,8,12,40,3,10.0,Socializer
5,188,2565,40,15,9,18,23,9,10.0,Killer
10,33,2876,9,4,2,19,21,9,1.0,Socializer
5,48,4372,20,16,2,11,5,6,3.8,Killer
4,141,879,17,18,4,8,16,1,10.0,Killer
2,19,768,17,14,6,11,48,6,4.050000000000001,Socializer
6,176,2049,31,19,6,15,40,7,10.0,Socializer
11,106,1878,11,17,1,2,43,1,4.05,Socializer
0,27,1831,21,5,7,9,19,0,6.65,Socializer
1,46,1366,5,5,3,0,13,7,8.35,Socializer
10,107,3676,45,6,6,12,41,8,3.4499999999999993,Socializer
3,123,4541,49,19,8,4,0,5,10.0,Killer
10,179,3135,18,11,9,2,39,9,10.0,Socializer
8,174,4352,11,16,2,5,10,3,10.0,Killer
14,20,3166,8,0,1,4,3,1,1.0,Killer
3,15,2929,33,6,8,16,23,2,1.8499999999999999,Socializer
5,94,2323,0,3,6,7,4,0,9.4,Killer
0,81,912,30,11,0,3,25,5,10.0,Socializer
12,184,4711,11,19,6,1,31,7,10.0,Killer
12,162,4301,11,1,2,7,10,1,8.649999999999999,Killer
3,87,4479,21,9,9,14,47,4,9.649999999999999,Socializer
13,115,2712,24,6,7,11,7,8,2.3,Killer
5,55,49,14,7,8,4,44,3,4.8,Socializer
13,150,427,17,3,0,8,14,7,6.15,Killer
2,171,2401,16,5,9,10,30,4,10.0,Killer
1,170,3135,42,3,4,4,17,5,10.0,Killer
5,33,1931,2,0,2,11,3,2,3.1999999999999997,Killer
1,96,3310,23,7,7,3,21,7,10.0,Killer
10,152,423,2,15,5,2,32,4,10.0,Socializer
11,92,3808,40,8,1,0,17,3,1.1999999999999993,Killer
1,97,1736,45,8,7,5,31,1,10.0,Socializer
0,39,3993,48,7,6,17,34,1,6.5,Socializer
14,11,589,43,6,8,13,11,5,1.0,Socializer
9,57,3266,33,6,5,7,40,3,1.0,Socializer
1,16,679,24,11,0,6,34,6,4.3999999999999995,Socializer
3,99,3061,8,19,1,8,7,7,10.0,Killer
3,23,1862,37,11,5,18,3,7,2.4499999999999997,Achiever
12,138,4540,24,1,0,17,38,1,5.6000000000000005,Socializer
2,177,4920,11,4,1,14,9,3,10.0,Killer
7,85,812,18,16,4,18,4,3,5.6,Killer
9,80,4297,35,0,2,19,1,9,2.25,Killer
1,97,4928,18,16,5,8,6,2,10.0,Killer
5,134,2010,0,9,6,5,5,7,10.0,Killer
0,174,4016,44,0,9,10,0,5,10.0,Killer
10,177,1292,13,7,8,6,28,5,10.0,Killer
12,32,831,45,7,4,2,16,0,1.0,Socializer
12,166,2463,48,16,8,17,17,3,7.200000000000001,Killer
8,74,1890,42,1,6,2,33,2,2.3000000000000003,Socializer
2,79,3983,11,16,3,3,12,0,10.0,Killer
2,102,2945,23,11,2,2,26,2,10.0,Socializer
7,199,3849,37,16,6,7,11,6,10.0,Killer
10,6,2869,28,16,2,7,11,7,1.0,Socializer
5,186,110,48,11,9,19,5,5,10.0,Killer
0,185,3872,34,19,2,8,8,9,10.0,Killer
5,12,74,34,11,4,8,41,3,1.0,Socializer
0,39,216,27,10,1,8,18,4,7.550000000000001,Socializer
9,31,3487,42,2,4,5,2,9,1.0,Killer
1,70,1152,38,14,2,2,7,2,9.1,Killer
4,185,4731,34,16,1,19,19,4,10.0,Killer
7,10,3082,35,4,4,19,0,0,1.0,Achiever
5,40,2151,7,18,2,8,38,0,3.65,Socializer
3,82,4929,14,6,4,14,36,6,9.5,Socializer
3,176,1240,34,3,8,5,20,4,10.0,Killer
12,71,1329,42,14,2,3,17,4,1.0,Socializer
14,45,2366,10,12,4,5,17,1,1.0,Socializer
9,28,4348,15,6,1,8,45,5,1.0,Socializer
8,12,1608,10,14,5,7,35,7,1.0,Socializer
7,194,3104,39,7,4,0,46,0,10.0,Socializer
5,125,4527,43,6,6,0,10,6,10.0,Killer
13,81,3691,3,19,9,0,46,6,1.0,Socializer
11,93,1513,41,2,6,1,36,6,1.2500000000000004,Socializer
11,121,164,4,17,7,5,9,9,5.8999999999999995,Killer
10,46,285,14,1,4,12,18,4,1.0,Socializer
4,29,867,19,17,3,8,0,7,2.9499999999999997,Achiever
0,22,2454,35,2,5,19,7,6,5.45,Achiever
1,72,2009,23,19,8,17,32,1,10.0,Socializer
11,104,3211,19,10,7,10,46,5,3.45,Socializer
1,24,3218,42,18,5,11,21,9,4.300000000000001,Socializer
6,194,4734,12,4,9,10,39,0,10.0,Killer
11,197,4251,39,1,1,15,15,8,10.0,Killer
10,63,2060,17,10,1,7,28,8,1.0,Socializer
12,123,242,45,16,5,18,30,4,3.0500000000000007,Socializer
4,20,629,38,7,2,11,4,7,1.0999999999999999,Achiever
9,7,16,48,1,3,18,16,5,1.0,Socializer
10,116,73,46,4,8,1,23,1,4.299999999999999,Socializer
7,29,4543,22,9,2,13,27,1,1.0,Socializer
13,88,3208,30,13,1,7,38,7,1.0,Socializer
7,127,4779,41,17,6,17,21,5,8.649999999999999,Killer
4,7,325,21,17,6,6,49,5,1.0,Socializer
4,19,478,41,18,2,19,41,3,1.0,Socializer
14,1,2079,24,16,5,9,25,3,1.0,Socializer
4,149,343,45,3,7,13,30,6,10.0,Socializer
5,179,3889,20,0,0,5,27,9,10.0,Killer
11,188,1430,39,7,4,19,36,3,10.0,Socializer
10,172,4811,4,1,3,18,45,4,10.0,Socializer
11,103,3419,11,19,2,18,43,6,3.750000000000001,Socializer
10,44,289,10,16,0,17,38,1,1.0,Socializer
4,45,3404,39,5,3,19,29,3,3.55,Socializer
2,178,3626,37,18,0,5,44,0,10.0,Socializer
6,44,1145,25,15,3,18,18,0,2.1500000000000004,Socializer
9,172,3398,23,4,8,12,29,5,10.0,Killer
13,87,716,39,7,7,16,15,0,1.0,Socializer
11,25,3342,15,12,3,3,25,5,1.0,Socializer
6,155,3864,21,18,5,6,17,3,10.0,Killer
4,71,1273,24,16,3,5,36,4,6.8999999999999995,Socializer
2,6,1387,47,6,8,0,28,7,1.25,Socializer
12,24,2675,32,10,8,8,4,5,1.0,Killer
2,83,3744,12,6,7,2,25,1,10.0,Socializer
5,94,2091,43,4,2,4,32,3,7.25,Socializer
2,44,1488,30,1,2,4,17,9,5.9,Socializer
8,154,3711,39,3,3,14,1,6,10.0,Killer
5,25,1342,0,8,5,0,28,0,2.5,Socializer
13,83,3455,43,19,1,18,33,6,1.0,Socializer
12,26,1775,4,15,6,17,11,4,1.0,Socializer
13,138,3999,26,3,2,5,2,7,4.500000000000001,Killer
4,42,3896,4,18,2,18,9,3,5.0,Killer
9,81,1633,34,4,1,11,10,1,2.3999999999999995,Killer
8,149,787,31,17,5,2,42,7,10.0,Socializer
4,195,4946,16,8,4,6,40,2,10.0,Killer
11,27,1687,43,4,4,18,45,1,1.0,Socializer
9,88,116,3,14,5,6,18,3,4.65,Socializer
3,73,3088,2,19,8,13,5,6,9.200000000000001,Killer
3,198,914,24,17,1,7,23,3,10.0,Killer
10,23,2471,28,0,6,16,45,4,1.0,Socializer
2,12,3873,29,14,5,19,3,5,2.75,Achiever
14,84,1430,30,17,5,4,46,0,1.0,Socializer
6,41,622,43,7,3,9,20,9,1.0,Socializer
10,2,2628,9,12,9,11,33,6,1.0,Socializer
6,83,3197,19,4,8,16,27,7,6.3500000000000005,Socializer
0,31,2280,33,3,1,9,37,1,6.449999999999999,Socializer
9,31,4035,44,10,2,7,25,4,1.0,Socializer
3,160,127,20,1,6,7,17,9,10.0,Killer
6,149,2477,13,2,8,5,17,8,10.0,Killer
10,81,884,35,0,8,11,26,3,1.3499999999999996,Socializer
8,199,3141,28,1,4,12,29,3,10.0,Killer
12,22,3448,34,9,3,6,47,7,1.0,Socializer
0,8,4562,47,1,5,12,30,3,3.4499999999999997,Socializer
13,131,1330,10,18,5,2,44,1,4.6,Socializer
0,168,1816,5,2,0,16,14,9,10.0,Killer
1,177,2220,17,4,3,17,22,8,10.0,Killer
0,124,4318,40,19,8,14,8,0,10.0,Killer
12,117,239,22,12,2,15,4,6,3.599999999999999,Killer
9,35,2243,1,8,6,7,47,5,1.0,Socializer
5,107,361,11,9,5,13,48,4,10.0,Socializer
13,167,977,38,0,6,4,6,9,6.799999999999999,Killer
10,118,2459,21,15,0,1,8,4,5.750000000000001,Killer
3,97,4401,25,11,2,2,25,0,10.0,Killer
14,6,3292,11,13,2,1,26,2,1.0,Socializer
2,37,471,41,7,4,7,15,6,4.65,Socializer
1,46,4421,28,17,3,14,24,9,7.199999999999999,Socializer
14,167,161,9,7,3,2,6,1,7.249999999999999,Killer
13,189,2287,12,6,4,4,12,8,10.0,Killer
8,1,4884,1,1,3,13,34,9,1.0,Socializer
8,152,592,8,10,0,7,33,8,10.0,Socializer
1,24,4900,29,6,5,17,14,0,4.95,Socializer
11,100,2500,22,5,0,15,49,8,2.9,Socializer
2,190,327,32,9,1,19,32,5,10.0,Socializer
0,106,1773,36,18,6,1,31,1,10.0,Socializer
6,166,2962,3,17,2,0,49,1,10.0,Socializer
7,126,3210,37,4,4,4,25,5,8.75,Killer
7,75,1447,18,2,0,15,25,3,4.6,Socializer
10,175,1736,2,16,4,4,13,9,10.0,Killer
11,104,458,30,10,2,11,43,1,2.9000000000000004,Socializer
4,172,1539,28,5,0,4,21,7,10.0,Killer
4,76,4332,28,4,2,5,43,1,7.199999999999999,Socializer
14,49,1397,49,18,8,7,42,8,1.0,Socializer
12,148,134,37,18,4,18,38,0,5.950000000000001,Socializer
11,179,108,1,19,1,14,8,3,10.0,Killer
12,96,4477,24,13,6,17,25,2,1.3999999999999995,Socializer
11,145,4999,30,17,7,0,22,1,7.0,Killer
0,163,2742,23,5,9,16,25,4,10.0,Killer
4,189,454,39,14,3,0,35,8,10.0,Socializer
13,159,571,12,2,0,5,33,5,7.300000000000001,Socializer
14,82,1019,30,9,3,10,31,8,1.0,Socializer
0,196,4470,47,13,1,4,20,3,10.0,Killer
0,70,2627,48,11,9,19,33,6,9.6,Socializer
2,161,1620,39,19,3,12,38,6,10.0,Socializer
7,60,628,23,3,7,19,18,9,2.8499999999999996,Socializer
8,106,4090,28,12,6,4,10,8,6.199999999999999,Killer
5,192,3496,45,8,2,4,32,2,10.0,Killer
8,109,3968,8,7,1,7,3,6,7.5,Killer
13,168,1286,4,5,4,8,18,1,8.600000000000001,Killer
12,83,3963,41,15,0,16,5,5,1.0,Killer
10,179,3194,28,16,0,7,30,1,10.0,Killer
1,121,4684,11,17,7,8,41,0,10.0,Socializer
3,115,600,42,8,4,17,28,2,10.0,Socializer
2,81,2552,44,6,4,1,48,7,8.899999999999999,Socializer
14,61,947,36,3,7,6,48,2,1.0,Socializer
5,104,2563,9,14,3,3,8,4,9.950000000000001,Killer
2,144,1374,26,7,7,10,29,0,10.0,Socializer
1,27,3689,14,0,0,7,17,0,6.0,Socializer
6,129,4038,8,1,2,8,3,8,10.0,Killer
6,92,4362,31,17,0,1,6,7,6.6499999999999995,Killer
4,46,4891,3,18,1,9,4,8,5.449999999999999,Killer
5,156,2876,9,12,1,1,32,8,10.0,Killer
14,97,4754,3,4,6,15,49,9,1.0,Socializer
10,185,2051,5,3,6,2,24,3,10.0,Killer
9,26,949,13,13,8,5,12,0,1.0,Socializer
13,96,1214,15,0,3,4,35,4,1.0,Socializer
3,196,4566,15,1,6,15,17,8,10.0,Killer
4,163,3680,26,17,3,7,29,9,10.0,Killer
2,2,1932,38,5,9,15,14,3,1.3,Socializer
3,106,4882,13,11,2,7,9,8,10.0,Killer
10,83,1938,26,1,8,3,0,7,2.000000000000001,Killer
4,142,2765,19,9,9,14,35,7,10.0,Socializer
9,73,3013,34,3,7,10,38,0,1.5999999999999996,Socializer
6,129,1349,31,11,9,6,15,6,10.0,Killer
9,120,4773,49,1,0,3,11,0,5.55,Killer
10,122,4519,8,15,8,16,41,9,6.799999999999999,Socializer
3,141,1486,32,17,8,18,9,0,10.0,Killer
0,117,1616,36,0,0,3,21,7,10.0,Killer
2,45,338,17,5,6,15,42,8,6.65,Socializer
6,30,2195,7,7,5,6,2,3,1.65,Killer
13,89,1226,24,11,2,2,2,5,1.0,Killer
12,173,2285,20,11,2,3,32,2,9.3,Killer
11,105,943,36,10,9,15,47,8,2.7,Socializer
4,157,2616,34,18,3,13,34,3,10.0,Socializer
10,180,4281,20,5,0,5,5,5,10.0,Killer
0,10,2816,12,2,2,9,1,2,5.4,Killer
11,97,4130,5,12,1,11,19,7,3.4499999999999993,Killer
1,24,979,47,19,1,18,35,1,4.050000000000001,Socializer
8,42,3995,16,6,4,18,0,6,1.0,Killer
2,171,2809,25,16,3,10,13,2,10.0,Killer
12,143,4156,4,12,0,13,36,4,7.1000000000000005,Socializer
14,94,2698,45,6,4,2,28,6,1.0,Socializer
6,41,4698,11,1,6,2,30,3,2.55,Socializer
14,5,1904,46,9,7,3,47,6,1.0,Socializer
8,102,3730,0,1,7,6,20,1,7.199999999999999,Killer
2,136,1038,47,0,1,17,4,2,10.0,Killer
7,36,3182,21,7,5,5,44,0,1.0,Socializer
5,55,2710,34,18,0,18,45,3,3.8,Socializer
0,190,2489,36,3,6,15,16,1,10.0,Killer
6,150,242,27,13,8,19,48,4,10.0,Socializer
3,90,1153,0,5,4,4,31,0,10.0,Socializer
13,85,4365,19,14,7,8,5,7,1.0,Killer
7,153,3238,29,1,4,10,24,1,10.0,Killer
2,145,141,30,13,2,10,46,8,10.0,Socializer
12,159,1877,0,3,2,8,48,8,8.9,Socializer
2,26,664,20,1,7,11,46,1,4.6,Socializer
1,70,1398,17,15,6,3,35,6,10.0,Socializer
14,31,2699,17,13,5,5,6,4,1.0,Killer
8,57,166,37,15,3,4,47,5,1.0,Socializer
11,78,2019,39,12,2,0,35,8,1.0,Socializer
7,3,1548,22,18,2,17,17,0,1.0,Socializer
10,46,2451,16,5,5,4,24,2,1.0,Socializer
6,71,85,39,8,1,17,32,0,4.1499999999999995,Socializer
0,22,2315,39,17,6,10,12,9,5.25,Socializer
13,78,3001,35,8,7,13,34,1,1.0,Socializer
12,190,3766,5,18,9,4,37,9,10.0,Killer
2,188,1008,7,15,0,6,4,1,10.0,Killer
7,2,210,15,4,4,3,8,2,1.0,Socializer
6,110,4412,15,6,1,8,15,0,9.25,Killer
10,196,2567,48,19,2,12,47,1,10.0,Socializer
7,13,680,45,16,5,3,24,7,1.0,Socializer
11,177,4181,18,3,9,4,9,1,10.0,Killer
0,158,518,36,9,6,6,17,9,10.0,Killer
5,54,210,5,14,3,8,38,4,5.15,Socializer
8,45,548,11,1,4,5,3,1,1.0,Killer
10,62,1835,15,13,4,6,33,3,1.0,Socializer
8,158,4619,18,10,3,5,37,0,10.0,Killer
4,108,389,2,17,0,7,12,6,10.0,Killer
13,177,3053,41,14,5,14,13,8,7.649999999999999,Killer
1,56,4384,49,19,0,7,14,7,7.1499999999999995,Killer
1,163,1676,0,13,3,11,32,4,10.0,Socializer
0,115,404,48,10,3,14,12,0,10.0,Killer
0,109,14,8,1,6,14,15,1,10.0,Socializer
1,35,752,14,1,7,1,36,7,6.8,Socializer
1,159,4925,7,8,8,7,38,6,10.0,Socializer
4,122,4314,49,16,0,7,44,1,10.0,Socializer
5,53,3323,16,15,0,13,22,8,4.5,Socializer
6,127,4086,3,17,9,9,4,6,10.0,Killer
6,96,665,16,17,7,4,28,7,7.8,Socializer
3,140,4836,8,14,1,1,0,9,10.0,Killer
8,13,4954,46,12,4,12,24,5,1.0,Socializer
5,154,4207,49,8,5,0,14,0,10.0,Killer
8,120,4143,8,11,6,4,13,1,8.6,Killer
3,35,4010,21,15,7,7,48,7,4.45,Socializer
6,28,2838,36,7,5,19,19,4,1.0,Socializer
10,126,1247,43,8,0,16,42,0,5.449999999999999,Socializer
3,48,2947,46,1,8,12,23,6,4.5,Socializer
1,66,2250,29,16,7,9,21,4,9.149999999999999,Socializer
2,106,3252,37,16,2,4,15,5,10.0,Killer
0,7,2130,41,4,5,12,22,3,3.65,Socializer
4,20,4559,29,13,7,16,40,2,1.5499999999999998,Socializer
9,113,203,11,13,9,5,35,6,6.750000000000001,Socializer
4,123,2200,27,11,4,16,15,5,10.0,Killer
9,62,836,38,17,5,14,25,4,1.0,Socializer
5,85,1175,40,11,3,2,25,6,6.5,Socializer
5,118,3791,21,4,4,6,23,1,10.0,Killer
2,70,712,41,16,8,10,29,3,7.949999999999999,Socializer
14,28,4562,22,10,2,17,20,1,1.0,Socializer
13,105,998,17,12,5,10,13,8,1.65,Killer
5,77,1301,13,16,6,6,9,9,7.05,Killer
4,95,1639,34,11,3,16,46,2,8.8,Socializer
14,44,187,21,13,2,16,24,9,1.0,Socializer
10,63,3633,45,13,9,15,14,0,1.0,Killer
7,65,68,0,5,1,5,39,8,4.5,Socializer
0,148,1581,47,12,1,10,39,8,10.0,Socializer
4,166,2788,14,16,8,12,8,2,10.0,Killer
11,155,788,8,0,2,14,13,3,9.1,Killer
4,26,61,5,14,3,2,8,2,3.35,Socializer
13,120,166,3,17,2,5,18,0,3.85,Killer
7,49,4549,12,4,6,9,36,3,2.3000000000000003,Socializer
3,141,1044,18,14,4,5,20,4,10.0,Killer
1,28,4628,19,4,8,6,31,7,5.85,Socializer
5,165,2594,44,15,4,19,2,9,10.0,Killer
4,16,1904,19,6,6,2,31,2,1.65,Socializer
8,42,721,35,0,6,4,4,7,1.0,Killer
0,27,953,7,5,6,2,48,8,7.3500000000000005,Socializer
10,28,1266,34,5,5,12,48,5,1.0,Socializer
4,19,867,31,18,1,1,34,8,1.3499999999999999,Socializer
13,9,3128,4,0,6,15,30,4,1.0,Socializer
12,120,132,42,14,2,10,11,1,2.9,Killer
14,7,275,34,5,6,5,1,2,1.0,Explorer
13,20,576,0,16,1,11,30,6,1.0,Socializer
3,108,2453,39,18,8,5,45,8,10.0,Socializer
10,63,490,3,7,6,4,48,9,1.15,Socializer
8,110,932,31,18,5,11,0,1,6.45,Killer
2,12,2913,1,12,9,6,39,3,4.15,Socializer
9,1,1161,24,2,2,7,39,0,1.0,Socializer
5,60,3184,11,16,8,19,47,8,5.45,Socializer
8,120,1665,12,11,5,10,23,6,8.4,Socializer
11,84,2138,17,5,3,16,22,8,1.5500000000000003,Socializer
6,170,4080,30,6,0,8,35,9,10.0,Killer
5,43,4500,30,9,8,6,28,5,2.8,Socializer
13,39,1303,9,6,1,3,33,4,1.0,Socializer
9,18,2594,42,5,1,6,40,9,1.0,Socializer
11,26,2640,37,19,8,11,37,1,1.0,Socializer
11,189,1609,4,3,4,3,3,6,10.0,Killer
4,107,1101,7,8,7,14,49,2,10.0,Socializer
6,108,2876,2,3,9,1,19,8,9.700000000000001,Killer
12,140,3032,18,11,1,3,2,8,6.1,Killer
8,49,3279,11,12,1,7,17,5,1.3500000000000003,Socializer
12,146,1699,41,10,2,1,32,3,5.549999999999999,Socializer
4,135,1567,15,7,3,2,21,6,10.0,Killer
11,161,894,31,14,3,19,8,1,8.55,Killer
14,182,4808,22,7,5,7,41,1,8.1,Killer
7,11,58,45,7,8,14,48,5,1.0,Socializer
1,62,215,9,12,8,9,14,1,9.75,Socializer
9,58,698,37,13,0,14,20,2,1.0,Socializer
2,6,4149,6,2,6,4,38,8,3.3,Socializer
14,39,1085,26,10,1,9,25,2,1.0,Socializer
3,117,191,48,4,6,9,18,9,10.0,Socializer
1,184,4884,29,3,6,11,6,2,10.0,Killer
0,139,564,48,17,8,16,27,5,10.0,Socializer
1,171,3734,31,19,1,5,39,1,10.0,Socializer
2,41,2099,1,1,3,8,1,6,7.05,Killer
3,164,2710,49,16,2,0,1,4,10.0,Killer
1,40,3018,43,18,3,3,8,5,5.85,Killer
11,28,1914,23,11,3,8,7,5,1.0,Socializer
11,137,962,43,18,8,10,41,3,5.549999999999999,Socializer
2,148,2441,7,0,1,13,13,2,10.0,Killer
4,102,1561,29,7,8,10,38,5,9.75,Socializer
0,3,3167,9,7,0,15,14,3,4.85,Socializer
2,80,1599,32,8,2,3,4,8,9.4,Killer
14,145,1706,43,3,9,14,9,9,3.35,Killer
9,27,4137,2,7,9,10,1,0,1.0,Killer
5,163,2321,17,1,6,10,13,0,10.0,Killer
4,89,3573,48,19,7,2,40,4,7.5,Socializer
14,89,69,5,12,8,13,35,0,1.0,Socializer
1,112,238,48,8,6,19,9,1,10.0,Killer
5,155,378,10,15,1,3,5,3,10.0,Killer
1,189,248,11,10,3,8,1,4,10.0,Killer
13,168,897,47,11,7,4,18,0,6.450000000000001,Killer
10,69,4168,30,10,4,5,6,1,1.0,Killer
6,64,749,49,15,3,12,1,3,2.95,Killer
9,196,1813,46,18,9,3,31,4,10.0,Killer
2,22,3564,11,6,3,6,33,0,4.65,Socializer
7,197,4155,28,10,6,0,48,7,10.0,Socializer
14,108,1700,2,12,7,17,1,6,1.7000000000000006,Killer
5,154,231,19,1,8,19,49,2,10.0,Socializer
14,75,1758,35,14,4,12,17,3,1.0,Socializer
13,19,2113,27,13,5,12,15,5,1.0,Socializer
3,167,2338,3,16,5,17,1,9,10.0,Killer
10,3,4246,29,15,3,18,21,9,1.0,Socializer
10,115,4435,3,15,6,6,48,5,6.35,Socializer
3,99,1939,29,8,7,8,17,8,10.0,Killer
2,61,1483,42,9,5,4,37,8,7.0,Socializer
6,152,2700,38,10,9,3,48,8,10.0,Socializer
2,60,2287,22,4,4,15,10,1,7.9,Killer
14,49,2062,46,2,7,7,39,8,1.0,Socializer
7,149,3011,26,2,2,19,25,0,10.0,Killer
14,120,3907,31,4,0,1,42,8,1.45,Socializer
0,14,497,8,16,0,2,27,6,6.0,Socializer
12,173,3839,19,1,3,10,17,0,9.350000000000001,Killer
12,86,1331,25,15,8,0,11,9,1.0,Killer
4,108,1927,3,17,6,13,20,2,10.0,Socializer
9,153,3713,23,3,3,11,25,8,10.0,Killer
1,16,1599,45,2,7,13,35,9,3.3499999999999996,Socializer
8,35,4063,35,7,7,5,41,1,1.0,Socializer
11,159,2411,25,5,0,4,42,3,8.65,Socializer
7,14,998,39,17,5,12,41,5,1.0,Socializer
1,47,3248,31,16,5,3,45,7,7.1499999999999995,Socializer
9,61,1412,46,12,8,13,26,2,1.0,Socializer
14,54,3178,2,6,7,12,42,1,1.0,Socializer
14,58,3070,17,4,3,2,19,2,1.0,Socializer
2,127,2874,16,12,5,16,20,3,10.0,Killer
3,90,2542,44,3,8,9,0,9,8.8,Killer
3,125,1866,18,7,1,16,3,7,10.0,Killer
12,32,1563,21,12,7,1,13,4,1.0,Socializer
6,102,2822,30,18,1,12,24,4,7.699999999999999,Socializer
0,140,4279,11,12,8,2,17,9,10.0,Killer
12,137,1109,26,19,4,0,5,1,5.3999999999999995,Killer
2,86,4961,35,5,9,6,9,9,9.85,Killer
14,16,274,8,16,8,6,45,7,1.0,Socializer
7,195,2784,12,15,1,4,20,2,10.0,Killer
11,52,2800,11,1,7,12,30,8,1.0,Socializer
10,113,2248,2,6,6,5,27,3,6.200000000000001,Socializer
1,154,651,42,1,4,5,31,6,10.0,Socializer
12,190,3511,5,3,3,3,39,9,10.0,Killer
12,49,2599,17,10,8,8,3,6,1.0,Killer
14,115,4342,9,16,7,2,40,8,2.05,Socializer
13,130,153,6,11,4,11,47,2,4.7,Socializer
10,101,2694,13,10,9,7,2,2,4.449999999999999,Killer
11,95,1651,21,18,2,18,39,4,2.45,Socializer
0,7,799,36,4,2,4,48,7,3.9000000000000004,Socializer
10,57,4001,14,1,3,5,44,3,1.0,Socializer
3,11,4313,39,10,0,1,27,8,1.15,Socializer
1,115,41,34,3,3,5,12,3,10.0,Killer
11,135,3254,43,1,9,14,24,0,5.35,Killer
10,138,2660,33,3,3,0,10,7,7.15,Killer
3,122,4323,48,13,8,9,20,5,10.0,Killer
8,123,3322,27,1,4,15,13,8,7.950000000000001,Killer
9,94,2314,3,9,4,3,26,2,5.25,Socializer
0,194,2565,39,19,3,16,0,5,10.0,Killer
2,191,4753,24,2,7,9,46,6,10.0,Socializer
11,178,4911,31,0,1,14,40,1,10.0,Socializer
12,107,2158,43,3,2,11,25,3,1.5499999999999994,Socializer
10,58,4773,42,6,3,18,26,9,1.0,Socializer
7,111,1051,45,6,6,3,29,8,6.85,Socializer
13,42,3185,5,11,2,8,22,5,1.0,Socializer
14,13,1713,29,15,4,15,42,2,1.0,Socializer
9,92,2154,34,1,6,0,29,0,3.499999999999999,Socializer
5,25,2018,27,13,3,0,34,8,1.15,Socializer
5,142,4406,44,7,6,11,9,5,10.0,Killer
6,28,3864,39,7,6,10,9,0,1.0,Killer
11,89,1925,24,3,1,11,16,8,1.7000000000000002,Killer
5,20,1424,17,1,1,10,2,2,1.15,Achiever
1,91,1412,0,12,2,3,36,9,10.0,Socializer
7,186,3946,25,0,8,3,1,7,10.0,Killer
4,156,3058,34,13,2,14,30,1,10.0,Socializer
8,90,2068,2,7,0,3,28,2,5.9,Socializer
11,49,3484,36,13,6,17,15,2,1.0,Socializer
4,140,107,1,17,1,12,13,6,10.0,Killer
9,140,4180,34,14,9,1,30,4,8.3,Killer
13,54,693,2,8,4,4,41,7,1.0,Socializer
4,2,1322,43,9,6,10,9,6,1.0,Socializer
8,54,1604,42,3,6,4,15,0,1.0,Socializer
0,112,1185,36,10,1,1,25,1,10.0,Socializer
13,70,2272,15,8,6,9,6,7,1.0,Killer
